date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:18:31	323/323	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Dec%202018%2011:18:30%20GMT	http://www.jwfacts.com/images/child-abuse-elders-letter-1989-jul-1-p3.jpg	/home/thiago/websites/jeova/www.jwfacts.com/images/child-abuse-elders-letter-1989-jul-1-p3.jpg	(from http://localhost:8080/escandalos/pedofilia/)
09:18:31	61901/61901	---M--	200	added ('OK')	image/jpeg	etag:%22f1cd-4c6939fc7b480%22	https://www.jwfacts.com/images/child-abuse-elders-letter-1989-jul-1-p3.jpg	/home/thiago/websites/jeova/www.jwfacts.com/images/child-abuse-elders-letter-1989-jul-1-p3.jpg	(from http://localhost:8080/escandalos/pedofilia/)
09:18:33	330/330	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Dec%202018%2011:18:32%20GMT	http://www.jwfacts.com/images/child-abuse-elders-letter-1989-jul-1-p6-bottom.jpg	/home/thiago/websites/jeova/www.jwfacts.com/images/child-abuse-elders-letter-1989-jul-1-p6-bottom.jpg	(from http://localhost:8080/escandalos/pedofilia/)
09:18:36	313/313	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Dec%202018%2011:18:34%20GMT	http://www.jwfacts.com/images/child-abuse-telememo-p1-1989.jpeg	/home/thiago/websites/jeova/www.jwfacts.com/images/child-abuse-telememo-p1-1989.jpeg	(from http://localhost:8080/escandalos/pedofilia/)
09:18:36	80089/80089	---M--	200	added ('OK')	image/jpeg	etag:%22138d9-4c6939fa93000%22	https://www.jwfacts.com/images/child-abuse-elders-letter-1989-jul-1-p6-bottom.jpg	/home/thiago/websites/jeova/www.jwfacts.com/images/child-abuse-elders-letter-1989-jul-1-p6-bottom.jpg	(from http://localhost:8080/escandalos/pedofilia/)
09:18:41	324/324	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Dec%202018%2011:18:38%20GMT	http://www.jwfacts.com/images/child-molester-elders-letter-mar-14-1997.jpg	/home/thiago/websites/jeova/www.jwfacts.com/images/child-molester-elders-letter-mar-14-1997.jpg	(from http://localhost:8080/escandalos/pedofilia/)
09:18:41	178166/178166	---M--	200	added ('OK')	image/jpeg	etag:%222b7f6-4c6939fa93000%22	https://www.jwfacts.com/images/child-abuse-telememo-p1-1989.jpeg	/home/thiago/websites/jeova/www.jwfacts.com/images/child-abuse-telememo-p1-1989.jpg	(from http://localhost:8080/escandalos/pedofilia/)
09:18:43	77210/77210	---M--	200	added ('OK')	image/jpeg	etag:%2212d9a-4c6939fd6f6c0%22	https://www.jwfacts.com/images/child-molester-elders-letter-mar-14-1997.jpg	/home/thiago/websites/jeova/www.jwfacts.com/images/child-molester-elders-letter-mar-14-1997.jpg	(from http://localhost:8080/escandalos/pedofilia/)
09:18:49	312/312	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Dec%202018%2011:18:46%20GMT	http://www.jwfacts.com/images/child-abuse-enquiry-2013-aus.jpg	/home/thiago/websites/jeova/www.jwfacts.com/images/child-abuse-enquiry-2013-aus.34.delayed	(from http://localhost:8080/escandalos/pedofilia/)
09:18:49	93250/93250	---M--	200	added ('OK')	application/pdf	etag:%22518099e5-16c42%22	https://www.parliament.vic.gov.au/images/stories/committees/fcdc/inquiries/57th/Child_Abuse_Inquiry/Transcripts/Watchtower_Bible_and_Tract_Society_Jehovahs_Witnesses_11-April-13.pdf	/home/thiago/websites/jeova/www.parliament.vic.gov.au/images/stories/committees/fcdc/inquiries/57th/Child_Abuse_Inquiry/Transcripts/Watchtower_Bible_and_Tract_Society_Jehovahs_Witnesses_11-April-13.pdf	(from http://localhost:8080/escandalos/pedofilia/)
09:18:50	42875/42875	---M--	200	added ('OK')	image/jpeg	etag:%22a77b-4ef1b0275f444%22	https://www.jwfacts.com/images/child-abuse-enquiry-2013-aus.jpg	/home/thiago/websites/jeova/www.jwfacts.com/images/child-abuse-enquiry-2013-aus.jpg	(from http://localhost:8080/escandalos/pedofilia/)
09:18:52	331/331	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Dec%202018%2011:18:51%20GMT	http://www.jwfacts.com/pdf/childabuse-enquiry-australia-watchtower-april-2013.pdf	/home/thiago/websites/jeova/www.jwfacts.com/pdf/childabuse-enquiry-australia-watchtower-april-2013.36.delayed	(from http://localhost:8080/escandalos/pedofilia/)
09:18:53	93250/93250	---M--	200	added ('OK')	application/pdf	etag:%2216c42-4f065ddd8c1dc%22	https://www.jwfacts.com/pdf/childabuse-enquiry-australia-watchtower-april-2013.pdf	/home/thiago/websites/jeova/www.jwfacts.com/pdf/childabuse-enquiry-australia-watchtower-april-2013.pdf	(from http://localhost:8080/escandalos/pedofilia/)
09:18:54	11736/11736	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:18:53%20GMT	http://localhost:8080/interessante/experiencias-de-ex-tjs/	/home/thiago/websites/jeova/localhost_8080/interessante/experiencias-de-ex-tjs/index.html	(from http://localhost:8080/escandalos/pedofilia/)
09:18:54	2411/2411	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:18:53%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fdesassociacao%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed2fce.json	(from http://localhost:8080/doutrina/desassociacao/)
09:18:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:18:54%20GMT	http://localhost:8080/?p=171	/home/thiago/websites/jeova/localhost_8080/indexa828.html	(from http://localhost:8080/doutrina/desassociacao/)
09:18:55	2506/2506	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:18:55%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fdesassociacao%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedca0d	(from http://localhost:8080/doutrina/desassociacao/)
09:18:56	11797/11797	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:18:56%20GMT	http://localhost:8080/doutrina/desassociacao/desenvolvimento-historico/	/home/thiago/websites/jeova/localhost_8080/doutrina/desassociacao/desenvolvimento-historico/index.html	(from http://localhost:8080/doutrina/desassociacao/)
09:18:56	11780/11780	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:18:56%20GMT	http://localhost:8080/doutrina/desassociacao/lista-de-pecados/	/home/thiago/websites/jeova/localhost_8080/doutrina/desassociacao/lista-de-pecados/index.html	(from http://localhost:8080/doutrina/desassociacao/)
09:18:56	2400/2400	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:18:56%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Ftransfusoes-de-sangue%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embeda963.json	(from http://localhost:8080/doutrina/transfusoes-de-sangue/)
09:18:57	2495/2495	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:18:57%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Ftransfusoes-de-sangue%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed850f	(from http://localhost:8080/doutrina/transfusoes-de-sangue/)
09:18:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:18:58%20GMT	http://localhost:8080/?p=164	/home/thiago/websites/jeova/localhost_8080/index7760.html	(from http://localhost:8080/doutrina/transfusoes-de-sangue/)
09:19:00	11687/11687	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:18:59%20GMT	http://localhost:8080/mudancas/recomendacoes-medicas/	/home/thiago/websites/jeova/localhost_8080/mudancas/recomendacoes-medicas/index.html	(from http://localhost:8080/doutrina/transfusoes-de-sangue/)
09:19:03	216/216	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Dec%202018%2011:18:53%20GMT	http://www.aph.gov.au/hansard/joint/commttee/j2444.pdf	/home/thiago/websites/jeova/www.aph.gov.au/hansard/joint/commttee/j2444.3e.delayed	(from http://localhost:8080/doutrina/transfusoes-de-sangue/)
09:19:05	28598/28598	---M--	200	added ('OK')	image/jpeg	etag:%22d0d39b296c5a5a68986de3d40c6847da:1507699201%22	https://assetsnffrgf-a.akamaihd.net/assets/m/1102008086/T/art/1102008086_T_cnt_1_lg.jpg	/home/thiago/websites/jeova/assetsnffrgf-a.akamaihd.net/assets/m/1102008086/T/art/1102008086_T_cnt_1_lg.jpg	(from http://localhost:8080/doutrina/transfusoes-de-sangue/)
09:19:07	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:05%20GMT	http://www.jeova.info/pdf/blood-substitutes-tcm18-191343.pdf	/home/thiago/websites/jeova/www.jeova.info/pdf/blood-substitutes-tcm18-191343.40.delayed	(from http://localhost:8080/doutrina/transfusoes-de-sangue/)
09:19:11	20659/20659	---M-Z	200	added ('OK')	image/jpeg	etag:%228067dee019ccd1:0%22	http://i.usatoday.net/communitymanager/_photos/on-deadline/2012/03/27/Carolynnx-large.jpg	/home/thiago/websites/jeova/i.usatoday.net/communitymanager/_photos/on-deadline/2012/03/27/Carolynnx-large.jpg	(from http://localhost:8080/doutrina/transfusoes-de-sangue/)
09:19:11	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225c1d1070-247b%22	http://jeova.info/pdf/blood-substitutes-tcm18-191343.pdf	/home/thiago/websites/jeova/jeova.info/pdf/blood-substitutes-tcm18-191343.41.delayed	(from http://localhost:8080/doutrina/transfusoes-de-sangue/)
09:19:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:12%20GMT	http://localhost:8080/?p=134	/home/thiago/websites/jeova/localhost_8080/index47f2.html	(from http://localhost:8080/mudancas/geracao/)
09:19:13	43698/43698	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:19:11%20GMT	http://localhost:8080/fundamentos/luz-que-clareia-mais-e-mais/	/home/thiago/websites/jeova/localhost_8080/fundamentos/luz-que-clareia-mais-e-mais/index.html	(from http://localhost:8080/luz-que-clareia-mais-e-mais/)
09:19:13	2369/2369	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:19:11%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fmudancas%2Fgeracao%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embeddc89.json	(from http://localhost:8080/mudancas/geracao/)
09:19:15	2464/2464	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:19:13%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fmudancas%2Fgeracao%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed3e86	(from http://localhost:8080/mudancas/geracao/)
09:19:17	11724/11724	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:19:15%20GMT	http://localhost:8080/interessante/estatisticas-tjs/	/home/thiago/websites/jeova/localhost_8080/interessante/estatisticas-tjs/index.html	(from http://localhost:8080/mudancas/geracao/)
09:19:17	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:15%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/generation-overlap.jpg	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/generation-overlap.44.delayed	(from http://localhost:8080/mudancas/geracao/)
09:19:21	11730/11730	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:19:19%20GMT	http://localhost:8080/interessante/problema-de-ser-tj/	/home/thiago/websites/jeova/localhost_8080/interessante/problema-de-ser-tj/index.html	(from http://localhost:8080/mudancas/geracao/)
09:19:23	237271/237271	---M--	200	added ('OK')	application/pdf	etag:%2280ba25de734bbf1:0%22	http://www.aph.gov.au/binaries/hansard/joint/commttee/j2444.pdf	/home/thiago/websites/jeova/www.aph.gov.au/binaries/hansard/joint/commttee/j2444.pdf	(from http://localhost:8080/doutrina/transfusoes-de-sangue/)
09:19:23	2398/2398	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:19:19%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fmediador-somente-para-144-mil%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed4d2f.json	(from http://localhost:8080/doutrina/mediador-somente-para-144-mil/)
09:19:23	2493/2493	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:19:21%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fmediador-somente-para-144-mil%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed345b	(from http://localhost:8080/doutrina/mediador-somente-para-144-mil/)
09:19:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:23%20GMT	http://localhost:8080/?p=211	/home/thiago/websites/jeova/localhost_8080/index0114.html	(from http://localhost:8080/doutrina/mediador-somente-para-144-mil/)
09:19:25	36636/36636	---M--	200	added ('OK')	image/jpeg	etag:%2259b2e3e2-8f1c%22	http://jeova.info/wp-content/themes/thiago/images/generation-overlap.jpg	/home/thiago/websites/jeova/jeova.info/wp-content/themes/thiago/images/generation-overlap.jpg	(from http://localhost:8080/mudancas/geracao/)
09:19:25	2353/2353	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:19:24%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2F144-mil-literal-ou-figurativo%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed41c4.json	(from http://localhost:8080/doutrina/144-mil-literal-ou-figurativo/)
09:19:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:25%20GMT	http://localhost:8080/?p=215	/home/thiago/websites/jeova/localhost_8080/indexd7c9.html	(from http://localhost:8080/doutrina/144-mil-literal-ou-figurativo/)
09:19:26	2450/2450	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:19:26%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2F144-mil-literal-ou-figurativo%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed48e1	(from http://localhost:8080/doutrina/144-mil-literal-ou-figurativo/)
09:19:27	10455/10455	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Dec%202018%2011:19:27%20GMT	http://localhost:8080/wp-content/themes/thiago/images/participantes-memorial-desde-2005.jpg	/home/thiago/websites/jeova/localhost_8080/wp-content/themes/thiago/images/participantes-memorial-desde-2005.jpg	(from http://localhost:8080/doutrina/144-mil-literal-ou-figurativo/)
09:19:28	2361/2361	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:19:28%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fgrande-multidao-outras-ovelhas%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed7cd4.json	(from http://localhost:8080/doutrina/grande-multidao-outras-ovelhas/)
09:19:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:29%20GMT	http://localhost:8080/?p=182	/home/thiago/websites/jeova/localhost_8080/index7b17.html	(from http://localhost:8080/doutrina/grande-multidao-outras-ovelhas/)
09:19:29	2456/2456	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:19:29%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fgrande-multidao-outras-ovelhas%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedf1b7	(from http://localhost:8080/doutrina/grande-multidao-outras-ovelhas/)
09:19:30	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:30%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/naos1.png	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/naos1.4d.delayed	(from http://localhost:8080/doutrina/grande-multidao-outras-ovelhas/)
09:19:33	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:32%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/naos2.png	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/naos2.png	(from http://localhost:8080/doutrina/grande-multidao-outras-ovelhas/)
09:19:37	70975/70975	---M--	200	added ('OK')	image/png	etag:%2259b2e3e2-1153f%22	http://jeova.info/wp-content/themes/thiago/images/naos1.png	/home/thiago/websites/jeova/jeova.info/wp-content/themes/thiago/images/naos1.png	(from http://localhost:8080/doutrina/grande-multidao-outras-ovelhas/)
09:19:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:36%20GMT	http://localhost:8080/?p=218	/home/thiago/websites/jeova/localhost_8080/index5034.html	(from http://localhost:8080/doutrina/paraiso-na-terra/)
09:19:37	2318/2318	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:19:35%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fparaiso-na-terra%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed4a5c.json	(from http://localhost:8080/doutrina/paraiso-na-terra/)
09:19:39	28319/28319	---M--	200	added ('OK')	image/png	etag:%2259b2e3e2-6e9f%22	http://jeova.info/wp-content/themes/thiago/images/naos2.png	/home/thiago/websites/jeova/jeova.info/wp-content/themes/thiago/images/naos2.png	(from http://localhost:8080/doutrina/grande-multidao-outras-ovelhas/)
09:19:39	2413/2413	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:19:37%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fparaiso-na-terra%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed21d4	(from http://localhost:8080/doutrina/paraiso-na-terra/)
09:19:39	2317/2317	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:19:39%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2F607-1914-sete-tempos%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedaf12.json	(from http://localhost:8080/doutrina/607-1914-sete-tempos/)
09:19:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:40%20GMT	http://localhost:8080/?p=156	/home/thiago/websites/jeova/localhost_8080/indexd1a7.html	(from http://localhost:8080/doutrina/607-1914-sete-tempos/)
09:19:40	2412/2412	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:19:40%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2F607-1914-sete-tempos%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embeda8b1	(from http://localhost:8080/doutrina/607-1914-sete-tempos/)
09:19:41	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:41%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/607_7tempos_1914.jpg	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/607_7tempos_1914.jpg	(from http://localhost:8080/doutrina/607-1914-sete-tempos/)
09:19:44	34993/34993	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:19:43%20GMT	http://localhost:8080/doutrina/607-1914-sete-tempos/607-metodologia/	/home/thiago/websites/jeova/localhost_8080/doutrina/607-1914-sete-tempos/607-metodologia/index.html	(from http://localhost:8080/doutrina/607-1914-sete-tempos/)
09:19:44	20458/20458	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:19:43%20GMT	http://localhost:8080/doutrina/607-1914-sete-tempos/607-70-anos/	/home/thiago/websites/jeova/localhost_8080/doutrina/607-1914-sete-tempos/607-70-anos/index.html	(from http://localhost:8080/doutrina/607-1914-sete-tempos/)
09:19:44	49262/49262	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:19:43%20GMT	http://localhost:8080/doutrina/607-1914-sete-tempos/607-ou-587/	/home/thiago/websites/jeova/localhost_8080/doutrina/607-1914-sete-tempos/607-ou-587/index.html	(from http://localhost:8080/doutrina/607-1914-sete-tempos/)
09:19:46	45624/45624	---M--	200	added ('OK')	image/jpeg	etag:%2259b2e3e2-b238%22	http://jeova.info/wp-content/themes/thiago/images/607_7tempos_1914.jpg	/home/thiago/websites/jeova/jeova.info/wp-content/themes/thiago/images/607_7tempos_1914.jpg	(from http://localhost:8080/doutrina/607-1914-sete-tempos/)
09:19:46	22891/22891	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:19:45%20GMT	http://localhost:8080/doutrina/607-1914-sete-tempos/607-1914-7-tempos-historia/	/home/thiago/websites/jeova/localhost_8080/doutrina/607-1914-sete-tempos/607-1914-7-tempos-historia/index.html	(from http://localhost:8080/doutrina/607-1914-sete-tempos/)
09:19:46	2385/2385	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:19:44%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fultimos-dias%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed1802.json	(from http://localhost:8080/doutrina/ultimos-dias/)
09:19:46	11735/11735	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:19:45%20GMT	http://localhost:8080/mudancas/predicoes-de-datas-que-falharam/	/home/thiago/websites/jeova/localhost_8080/mudancas/predicoes-de-datas-que-falharam/index.html	(from http://localhost:8080/doutrina/607-1914-sete-tempos/)
09:19:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:46%20GMT	http://localhost:8080/?p=207	/home/thiago/websites/jeova/localhost_8080/indexeb91.html	(from http://localhost:8080/doutrina/ultimos-dias/)
09:19:47	2480/2480	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:19:47%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fultimos-dias%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedccba	(from http://localhost:8080/doutrina/ultimos-dias/)
09:19:48	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:48%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/armagedom-apos-esquina.jpg	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/armagedom-apos-esquina.59.delayed	(from http://localhost:8080/doutrina/ultimos-dias/)
09:19:49	11648/11648	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:19:49%20GMT	http://localhost:8080/doutrina/terremotos/	/home/thiago/websites/jeova/localhost_8080/doutrina/terremotos/index.html	(from http://localhost:8080/doutrina/ultimos-dias/)
09:19:51	11717/11717	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:19:50%20GMT	http://localhost:8080/interessante/previsoes-do-fim-do-mundo/	/home/thiago/websites/jeova/localhost_8080/interessante/previsoes-do-fim-do-mundo/index.html	(from http://localhost:8080/doutrina/ultimos-dias/)
09:19:51	2326/2326	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:19:50%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2F1919-como-foi-calculado%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedfc4f.json	(from http://localhost:8080/fundamentos/1919-como-foi-calculado/)
09:19:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:51%20GMT	http://localhost:8080/?p=42	/home/thiago/websites/jeova/localhost_8080/indexfbd5.html	(from http://localhost:8080/fundamentos/1919-como-foi-calculado/)
09:19:53	2423/2423	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:19:52%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2F1919-como-foi-calculado%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embeddcca	(from http://localhost:8080/fundamentos/1919-como-foi-calculado/)
09:19:55	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:53%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/1919a.png	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/1919a.5d.delayed	(from http://localhost:8080/fundamentos/1919-como-foi-calculado/)
09:19:59	107191/107191	---M--	200	added ('OK')	image/jpeg	etag:%2259b2e3e2-1a2b7%22	http://jeova.info/wp-content/themes/thiago/images/armagedom-apos-esquina.jpg	/home/thiago/websites/jeova/jeova.info/wp-content/themes/thiago/images/armagedom-apos-esquina.jpg	(from http://localhost:8080/doutrina/ultimos-dias/)
09:19:59	13042/13042	---M--	200	added ('OK')	image/png	etag:%2259b2e3e2-32f2%22	http://jeova.info/wp-content/themes/thiago/images/1919a.png	/home/thiago/websites/jeova/jeova.info/wp-content/themes/thiago/images/1919a.png	(from http://localhost:8080/fundamentos/1919-como-foi-calculado/)
09:19:59	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:19:57%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/1919b.png	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/1919b.png	(from http://localhost:8080/fundamentos/1919-como-foi-calculado/)
09:20:01	17382/17382	---M--	200	added ('OK')	image/png	etag:%2259b2e3e2-43e6%22	http://jeova.info/wp-content/themes/thiago/images/1919b.png	/home/thiago/websites/jeova/jeova.info/wp-content/themes/thiago/images/1919b.png	(from http://localhost:8080/fundamentos/1919-como-foi-calculado/)
09:20:01	11718/11718	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:20:00%20GMT	http://localhost:8080/mudancas/previsoes-erradas-sobre-1914/	/home/thiago/websites/jeova/localhost_8080/mudancas/previsoes-erradas-sobre-1914/index.html	(from http://localhost:8080/fundamentos/1919-como-foi-calculado/)
